Station,Date,Q_cfs,Q_cd
4193500,8/19/77,1210,A
4193500,8/20/77,837,A
4193500,8/21/77,1220,A
4193500,8/22/77,1100,A
4193500,8/23/77,1060,A
4193500,8/24/77,1040,A
4193500,8/25/77,1140,A
4193500,8/26/77,1020,A
4193500,8/27/77,897,A
4193500,8/28/77,725,A
4193500,8/29/77,647,A
4193500,8/30/77,603,A
4193500,8/31/77,574,A
4193500,9/1/77,693,A
4193500,9/2/77,574,A
4193500,9/3/77,447,A
4193500,9/4/77,509,A
4193500,9/5/77,758,A
4193500,9/6/77,647,A
4193500,9/7/77,662,A
4193500,9/8/77,588,A
4193500,9/9/77,574,A
4193500,9/10/77,509,A
4193500,9/11/77,280,A
4193500,9/12/77,246,A
4193500,9/13/77,432,A
4193500,9/14/77,1080,A
4193500,9/15/77,3990,A
4193500,9/16/77,5470,A
4193500,9/17/77,7800,A
4193500,9/18/77,10900,A
4193500,9/19/77,10300,A
4193500,9/20/77,10500,A
4193500,9/21/77,9570,A
4193500,9/22/77,7600,A
4193500,9/23/77,5830,A
4193500,9/24/77,3260,A
4193500,9/25/77,2290,A
4193500,9/26/77,1910,A
4193500,9/27/77,1540,A
4193500,9/28/77,1590,A
4193500,9/29/77,1340,A
4193500,9/30/77,1490,A
4193500,10/1/77,1450,A
4193500,10/2/77,1470,A
4193500,10/3/77,1500,A
4193500,10/4/77,1490,A
4193500,10/5/77,1510,A
4193500,10/6/77,1230,A
4193500,10/7/77,934,A
4193500,10/8/77,1030,A
4193500,10/9/77,1510,A
4193500,10/10/77,2150,A
4193500,10/11/77,2130,A
4193500,10/12/77,2140,A
4193500,10/13/77,1870,A
4193500,10/14/77,1670,A
4193500,10/15/77,1340,A
4193500,10/16/77,1090,A
4193500,10/17/77,1050,A
4193500,10/18/77,1050,A
4193500,10/19/77,894,A
4193500,10/20/77,848,A
4193500,10/21/77,820,A
4193500,10/22/77,690,A
4193500,10/23/77,670,A
4193500,10/24/77,759,A
4193500,10/25/77,683,A
4193500,10/26/77,766,A
4193500,10/27/77,746,A
4193500,10/28/77,634,A
4193500,10/29/77,736,A
4193500,10/30/77,740,A
4193500,10/31/77,596,A
4193500,11/1/77,672,A
4193500,11/2/77,912,A
4193500,11/3/77,1430,A
4193500,11/4/77,1400,A
4193500,11/5/77,1040,A
4193500,11/6/77,1040,A
4193500,11/7/77,966,A
4193500,11/8/77,959,A
4193500,11/9/77,846,A
4193500,11/10/77,1260,A
4193500,11/11/77,1300,A
4193500,11/12/77,1210,A
4193500,11/13/77,1230,A
4193500,11/14/77,1090,A
4193500,11/15/77,1200,A
4193500,11/16/77,1090,A
4193500,11/17/77,1330,A
4193500,11/18/77,1590,A
4193500,11/19/77,1460,A
4193500,11/20/77,1540,A
4193500,11/21/77,1990,A
4193500,11/22/77,1950,A
4193500,11/23/77,2030,A
4193500,11/24/77,1900,A
4193500,11/25/77,1810,A
4193500,11/26/77,1890,A
4193500,11/27/77,1570,A
4193500,11/28/77,1880,A
4193500,11/29/77,1350,A
4193500,11/30/77,1360,A
4193500,12/1/77,4470,A
4193500,12/2/77,13800,A
4193500,12/3/77,15300,A
4193500,12/4/77,11800,A
4193500,12/5/77,8800,A
4193500,12/6/77,6610,A
4193500,12/7/77,4250,A
4193500,12/8/77,3710,A
4193500,12/9/77,2410,A
4193500,12/10/77,2600,A
4193500,12/11/77,2800,A
4193500,12/12/77,3100,A
4193500,12/13/77,3800,A
4193500,12/14/77,8000,A
4193500,12/15/77,17000,A
4193500,12/16/77,38000,A
4193500,12/17/77,50500,A
4193500,12/18/77,56100,A
4193500,12/19/77,64000,A
4193500,12/20/77,60800,A
4193500,12/21/77,49600,A
4193500,12/22/77,35200,A
4193500,12/23/77,25800,A
4193500,12/24/77,21100,A
4193500,12/25/77,20800,A
4193500,12/26/77,17900,A
4193500,12/27/77,13000,A
4193500,12/28/77,7110,A
4193500,12/29/77,5950,A
4193500,12/30/77,5620,A
4193500,12/31/77,5020,A
4193500,1/1/78,4510,A
4193500,1/2/78,3620,A
4193500,1/3/78,4880,A
4193500,1/4/78,6600,A
4193500,1/5/78,3830,A
4193500,1/6/78,2050,A
4193500,1/7/78,1830,A
4193500,1/8/78,1700,A
4193500,1/9/78,1600,A
4193500,1/10/78,1600,A
4193500,1/11/78,1500,A
4193500,1/12/78,1400,A
4193500,1/13/78,1400,A
4193500,1/14/78,1300,A
4193500,1/15/78,1300,A
4193500,1/16/78,1200,A
4193500,1/17/78,1200,A
4193500,1/18/78,1200,A
4193500,1/19/78,1200,A
4193500,1/20/78,1100,A
4193500,1/21/78,1100,A
4193500,1/22/78,1100,A
4193500,1/23/78,1100,A
4193500,1/24/78,1000,A
4193500,1/25/78,1000,A
4193500,1/26/78,1000,A
4193500,1/27/78,980,A
4193500,1/28/78,960,A
4193500,1/29/78,960,A
4193500,1/30/78,940,A
4193500,1/31/78,940,A
4193500,2/1/78,920,A
4193500,2/2/78,920,A
4193500,2/3/78,920,A
4193500,2/4/78,900,A
4193500,2/5/78,900,A
4193500,2/6/78,900,A
4193500,2/7/78,900,A
4193500,2/8/78,900,A
4193500,2/9/78,880,A
4193500,2/10/78,880,A
4193500,2/11/78,860,A
4193500,2/12/78,860,A
4193500,2/13/78,860,A
4193500,2/14/78,840,A
4193500,2/15/78,840,A
4193500,2/16/78,840,A
4193500,2/17/78,820,A
4193500,2/18/78,820,A
4193500,2/19/78,820,A
4193500,2/20/78,820,A
4193500,2/21/78,820,A
4193500,2/22/78,820,A
4193500,2/23/78,820,A
4193500,2/24/78,820,A
4193500,2/25/78,820,A
4193500,2/26/78,820,A
4193500,2/27/78,800,A
4193500,2/28/78,800,A
4193500,3/1/78,800,A
4193500,3/2/78,800,A
4193500,3/3/78,800,A
4193500,3/4/78,800,A
4193500,3/5/78,800,A
4193500,3/6/78,800,A
4193500,3/7/78,800,A
4193500,3/8/78,800,A
4193500,3/9/78,800,A
4193500,3/10/78,800,A
4193500,3/11/78,800,A
4193500,3/12/78,800,A
4193500,3/13/78,900,A
4193500,3/14/78,1700,A
4193500,3/15/78,11000,A
4193500,3/16/78,21900,A
4193500,3/17/78,37300,A
4193500,3/18/78,45400,A
4193500,3/19/78,47600,A
4193500,3/20/78,61400,A
4193500,3/21/78,67200,A
4193500,3/22/78,84000,A
4193500,3/23/78,86400,A
4193500,3/24/78,77400,A
4193500,3/25/78,62600,A
4193500,3/26/78,50300,A
4193500,3/27/78,51700,A
4193500,3/28/78,53000,A
4193500,3/29/78,50800,A
4193500,3/30/78,43600,A
4193500,3/31/78,35200,A
4193500,4/1/78,29800,A
4193500,4/2/78,24500,A
4193500,4/3/78,21500,A
4193500,4/4/78,21700,A
4193500,4/5/78,22900,A
4193500,4/6/78,24500,A
4193500,4/7/78,39400,A
4193500,4/8/78,43100,A
4193500,4/9/78,37900,A
4193500,4/10/78,27800,A
4193500,4/11/78,23000,A
4193500,4/12/78,20900,A
4193500,4/13/78,16800,A
4193500,4/14/78,12700,A
4193500,4/15/78,9960,A
4193500,4/16/78,8060,A
4193500,4/17/78,6870,A
4193500,4/18/78,5770,A
4193500,4/19/78,6600,A
4193500,4/20/78,14100,A
4193500,4/21/78,26300,A
4193500,4/22/78,28700,A
4193500,4/23/78,24500,A
4193500,4/24/78,19200,A
4193500,4/25/78,14600,A
4193500,4/26/78,12100,A
4193500,4/27/78,9870,A
4193500,4/28/78,7440,A
4193500,4/29/78,6180,A
4193500,4/30/78,4810,A
4193500,5/1/78,4350,A
4193500,5/2/78,2900,A
4193500,5/3/78,2160,A
4193500,5/4/78,1680,A
4193500,5/5/78,2570,A
4193500,5/6/78,2320,A
4193500,5/7/78,2050,A
4193500,5/8/78,2350,A
4193500,5/9/78,2430,A
4193500,5/10/78,1950,A
4193500,5/11/78,2080,A
4193500,5/12/78,2130,A
4193500,5/13/78,2290,A
4193500,5/14/78,3220,A
4193500,5/15/78,4850,A
4193500,5/16/78,6560,A
4193500,5/17/78,7150,A
4193500,5/18/78,6370,A
4193500,5/19/78,5440,A
4193500,5/20/78,5160,A
4193500,5/21/78,5880,A
4193500,5/22/78,6870,A
4193500,5/23/78,6100,A
4193500,5/24/78,5090,A
4193500,5/25/78,4740,A
4193500,5/26/78,5020,A
4193500,5/27/78,4500,A
4193500,5/28/78,3900,A
4193500,5/29/78,3600,A
4193500,5/30/78,3400,A
4193500,5/31/78,3100,A
4193500,6/1/78,2800,A
4193500,6/2/78,2300,A
4193500,6/3/78,2000,A
4193500,6/4/78,1800,A
4193500,6/5/78,1700,A
4193500,6/6/78,1600,A
4193500,6/7/78,1600,A
4193500,6/8/78,2100,A
4193500,6/9/78,2300,A
4193500,6/10/78,2400,A
4193500,6/11/78,2100,A
4193500,6/12/78,1700,A
4193500,6/13/78,1310,A
4193500,6/14/78,1190,A
4193500,6/15/78,1250,A
4193500,6/16/78,1550,A
4193500,6/17/78,1660,A
4193500,6/18/78,1390,A
4193500,6/19/78,1110,A
4193500,6/20/78,999,A
4193500,6/21/78,1150,A
4193500,6/22/78,750,A
4193500,6/23/78,733,A
4193500,6/24/78,665,A
4193500,6/25/78,682,A
4193500,6/26/78,3190,A
4193500,6/27/78,8490,A
4193500,6/28/78,5690,A
4193500,6/29/78,4220,A
4193500,6/30/78,4030,A
4193500,7/1/78,4580,A
4193500,7/2/78,6180,A
4193500,7/3/78,10400,A
4193500,7/4/78,10900,A
4193500,7/5/78,10500,A
4193500,7/6/78,9110,A
4193500,7/7/78,7110,A
4193500,7/8/78,5690,A
4193500,7/9/78,4480,A
4193500,7/10/78,3590,A
4193500,7/11/78,2570,A
4193500,7/12/78,2030,A
4193500,7/13/78,1660,A
4193500,7/14/78,1370,A
4193500,7/15/78,1170,A
4193500,7/16/78,1080,A
4193500,7/17/78,860,A
4193500,7/18/78,750,A
4193500,7/19/78,768,A
4193500,7/20/78,698,A
4193500,7/21/78,649,A
4193500,7/22/78,1110,A
4193500,7/23/78,1150,A
4193500,7/24/78,601,A
4193500,7/25/78,586,A
4193500,7/26/78,665,A
4193500,7/27/78,682,A
4193500,7/28/78,444,A
4193500,7/29/78,541,A
4193500,7/30/78,325,A
4193500,7/31/78,382,A
4193500,8/1/78,382,A
4193500,8/2/78,303,A
4193500,8/3/78,325,A
4193500,8/4/78,303,A
4193500,8/5/78,261,A
4193500,8/6/78,314,A
4193500,8/7/78,406,A
4193500,8/8/78,698,A
4193500,8/9/78,586,A
4193500,8/10/78,1020,A
4193500,8/11/78,1250,A
4193500,8/12/78,1150,A
4193500,8/13/78,1130,A
4193500,8/14/78,938,A
4193500,8/15/78,750,A
4193500,8/16/78,682,A
4193500,8/17/78,419,A
4193500,8/18/78,292,A
4193500,8/19/78,359,A
4193500,8/20/78,303,A
4193500,8/21/78,458,A
4193500,8/22/78,750,A
4193500,8/23/78,617,A
4193500,8/24/78,471,A
4193500,8/25/78,303,A
4193500,8/26/78,303,A
4193500,8/27/78,271,A
4193500,8/28/78,471,A
4193500,8/29/78,419,A
4193500,8/30/78,485,A
4193500,8/31/78,633,A
4193500,9/1/78,527,A
4193500,9/2/78,458,A
4193500,9/3/78,444,A
4193500,9/4/78,336,A
4193500,9/5/78,303,A
4193500,9/6/78,261,A
4193500,9/7/78,251,A
4193500,9/8/78,232,A
4193500,9/9/78,197,A
4193500,9/10/78,197,A
4193500,9/11/78,242,A
4193500,9/12/78,251,A
4193500,9/13/78,197,A
4193500,9/14/78,359,A
4193500,9/15/78,347,A
4193500,9/16/78,382,A
4193500,9/17/78,633,A
4193500,9/18/78,733,A
4193500,9/19/78,541,A
4193500,9/20/78,527,A
4193500,9/21/78,498,A
4193500,9/22/78,406,A
4193500,9/23/78,359,A
4193500,9/24/78,432,A
4193500,9/25/78,281,A
4193500,9/26/78,242,A
4193500,9/27/78,292,A
4193500,9/28/78,205,A
4193500,9/29/78,157,A
4193500,9/30/78,232,A
4193500,10/1/78,251,A
4193500,10/2/78,223,A
4193500,10/3/78,214,A
4193500,10/4/78,325,A
4193500,10/5/78,271,A
4193500,10/6/78,314,A
4193500,10/7/78,205,A
4193500,10/8/78,172,A
4193500,10/9/78,197,A
4193500,10/10/78,197,A
4193500,10/11/78,205,A
4193500,10/12/78,261,A
4193500,10/13/78,261,A
4193500,10/14/78,223,A
4193500,10/15/78,303,A
4193500,10/16/78,271,A
4193500,10/17/78,347,A
4193500,10/18/78,303,A
4193500,10/19/78,336,A
4193500,10/20/78,251,A
4193500,10/21/78,394,A
4193500,10/22/78,325,A
4193500,10/23/78,232,A
4193500,10/24/78,223,A
4193500,10/25/78,251,A
4193500,10/26/78,281,A
4193500,10/27/78,281,A
4193500,10/28/78,197,A
4193500,10/29/78,205,A
4193500,10/30/78,251,A
4193500,10/31/78,292,A
4193500,11/1/78,251,A
4193500,11/2/78,822,A
4193500,11/3/78,325,A
4193500,11/4/78,242,A
4193500,11/5/78,232,A
4193500,11/6/78,197,A
4193500,11/7/78,197,A
4193500,11/8/78,261,A
4193500,11/9/78,406,A
4193500,11/10/78,419,A
4193500,11/11/78,458,A
4193500,11/12/78,406,A
4193500,11/13/78,471,A
4193500,11/14/78,822,A
4193500,11/15/78,370,A
4193500,11/16/78,394,A
4193500,11/17/78,1040,A
4193500,11/18/78,768,A
4193500,11/19/78,444,A
4193500,11/20/78,733,A
4193500,11/21/78,649,A
4193500,11/22/78,601,A
4193500,11/23/78,586,A
4193500,11/24/78,586,A
4193500,11/25/78,336,A
4193500,11/26/78,359,A
4193500,11/27/78,541,A
4193500,11/28/78,841,A
4193500,11/29/78,370,A
4193500,11/30/78,601,A
4193500,12/1/78,471,A
4193500,12/2/78,485,A
4193500,12/3/78,879,A
4193500,12/4/78,2320,A
4193500,12/5/78,3280,A
4193500,12/6/78,4090,A
4193500,12/7/78,3320,A
4193500,12/8/78,3480,A
4193500,12/9/78,4250,A
4193500,12/10/78,3500,A
4193500,12/11/78,3000,A
4193500,12/12/78,2000,A
4193500,12/13/78,1700,A
4193500,12/14/78,1390,A
4193500,12/15/78,1200,A
4193500,12/16/78,1100,A
4193500,12/17/78,980,A
4193500,12/18/78,850,A
4193500,12/19/78,750,A
4193500,12/20/78,700,A
4193500,12/21/78,958,A
4193500,12/22/78,601,A
4193500,12/23/78,541,A
4193500,12/24/78,682,A
4193500,12/25/78,698,A
4193500,12/26/78,649,A
4193500,12/27/78,485,A
4193500,12/28/78,485,A
4193500,12/29/78,444,A
4193500,12/30/78,485,A
4193500,12/31/78,1750,A
4193500,1/1/79,6640,A
4193500,1/2/79,10600,A
4193500,1/3/79,11200,A
4193500,1/4/79,9250,A
4193500,1/5/79,5620,A
4193500,1/6/79,4220,A
4193500,1/7/79,3500,A
4193500,1/8/79,3000,A
4193500,1/9/79,2750,A
4193500,1/10/79,2400,A
4193500,1/11/79,2150,A
4193500,1/12/79,1950,A
4193500,1/13/79,1800,A
4193500,1/14/79,1650,A
4193500,1/15/79,1500,A
4193500,1/16/79,1400,A
4193500,1/17/79,1300,A
4193500,1/18/79,1200,A
4193500,1/19/79,1100,A
4193500,1/20/79,1050,A
4193500,1/21/79,1000,A
4193500,1/22/79,940,A
4193500,1/23/79,880,A
4193500,1/24/79,820,A
4193500,1/25/79,780,A
4193500,1/26/79,740,A
4193500,1/27/79,700,A
4193500,1/28/79,680,A
4193500,1/29/79,660,A
4193500,1/30/79,640,A
4193500,1/31/79,620,A
4193500,2/1/79,600,A
4193500,2/2/79,580,A
4193500,2/3/79,560,A
4193500,2/4/79,540,A
4193500,2/5/79,520,A
4193500,2/6/79,500,A
4193500,2/7/79,480,A
4193500,2/8/79,460,A
4193500,2/9/79,450,A
4193500,2/10/79,430,A
4193500,2/11/79,420,A
4193500,2/12/79,410,A
4193500,2/13/79,400,A
4193500,2/14/79,400,A
4193500,2/15/79,390,A
4193500,2/16/79,380,A
4193500,2/17/79,380,A
4193500,2/18/79,390,A
4193500,2/19/79,390,A
4193500,2/20/79,400,A
4193500,2/21/79,410,A
4193500,2/22/79,420,A
4193500,2/23/79,470,A
4193500,2/24/79,4500,A
4193500,2/25/79,8600,A
4193500,2/26/79,13000,A
4193500,2/27/79,15000,A
4193500,2/28/79,12800,A
4193500,3/1/79,10800,A
4193500,3/2/79,12900,A
4193500,3/3/79,14500,A
4193500,3/4/79,23800,A
4193500,3/5/79,45500,A
4193500,3/6/79,53400,A
4193500,3/7/79,44000,A
4193500,3/8/79,34400,A
4193500,3/9/79,27100,A
4193500,3/10/79,23300,A
4193500,3/11/79,20200,A
4193500,3/12/79,15900,A
4193500,3/13/79,11700,A
4193500,3/14/79,9110,A
4193500,3/15/79,8150,A
4193500,3/16/79,8020,A
4193500,3/17/79,6950,A
4193500,3/18/79,6140,A
4193500,3/19/79,6370,A
4193500,3/20/79,7560,A
4193500,3/21/79,5950,A
4193500,3/22/79,6760,A
4193500,3/23/79,6140,A
4193500,3/24/79,5550,A
4193500,3/25/79,4850,A
4193500,3/26/79,4380,A
4193500,3/27/79,3620,A
4193500,3/28/79,3320,A
4193500,3/29/79,5660,A
4193500,3/30/79,17700,A
4193500,3/31/79,22900,A
4193500,4/1/79,19300,A
4193500,4/2/79,15400,A
4193500,4/3/79,12400,A
4193500,4/4/79,9340,A
4193500,4/5/79,10800,A
4193500,4/6/79,12000,A
4193500,4/7/79,11000,A
4193500,4/8/79,9110,A
4193500,4/9/79,11700,A
4193500,4/10/79,13700,A
4193500,4/11/79,13400,A
4193500,4/12/79,13300,A
4193500,4/13/79,17000,A
4193500,4/14/79,30500,A
4193500,4/15/79,36100,A
4193500,4/16/79,34800,A
4193500,4/17/79,29400,A
4193500,4/18/79,19600,A
4193500,4/19/79,13900,A
4193500,4/20/79,8670,A
4193500,4/21/79,7190,A
4193500,4/22/79,5690,A
4193500,4/23/79,4850,A
4193500,4/24/79,3990,A
4193500,4/25/79,3690,A
4193500,4/26/79,3350,A
4193500,4/27/79,3280,A
4193500,4/28/79,3620,A
4193500,4/29/79,3690,A
4193500,4/30/79,4150,A
4193500,5/1/79,3620,A
4193500,5/2/79,3420,A
4193500,5/3/79,3450,A
4193500,5/4/79,3250,A
4193500,5/5/79,3590,A
4193500,5/6/79,3650,A
4193500,5/7/79,3650,A
4193500,5/8/79,3550,A
4193500,5/9/79,3250,A
4193500,5/10/79,2780,A
4193500,5/11/79,2660,A
4193500,5/12/79,2270,A
4193500,5/13/79,2110,A
4193500,5/14/79,2270,A
4193500,5/15/79,2460,A
4193500,5/16/79,2550,A
4193500,5/17/79,2900,A
4193500,5/18/79,2430,A
4193500,5/19/79,2240,A
4193500,5/20/79,1930,A
4193500,5/21/79,1900,A
4193500,5/22/79,1730,A
4193500,5/23/79,2030,A
4193500,5/24/79,2180,A
4193500,5/25/79,5690,A
4193500,5/26/79,16000,A
4193500,5/27/79,21500,A
4193500,5/28/79,20000,A
4193500,5/29/79,13900,A
4193500,5/30/79,8980,A
4193500,5/31/79,5660,A
4193500,6/1/79,5020,A
4193500,6/2/79,4280,A
4193500,6/3/79,3650,A
4193500,6/4/79,2900,A
4193500,6/5/79,2240,A
4193500,6/6/79,1980,A
4193500,6/7/79,1930,A
4193500,6/8/79,2180,A
4193500,6/9/79,3030,A
4193500,6/10/79,3960,A
4193500,6/11/79,3350,A
4193500,6/12/79,2900,A
4193500,6/13/79,2380,A
4193500,6/14/79,2080,A
4193500,6/15/79,1780,A
4193500,6/16/79,1410,A
4193500,6/17/79,1330,A
4193500,6/18/79,978,A
4193500,6/19/79,822,A
4193500,6/20/79,918,A
4193500,6/21/79,1270,A
4193500,6/22/79,1780,A
4193500,6/23/79,2000,A
4193500,6/24/79,1730,A
4193500,6/25/79,1520,A
4193500,6/26/79,1290,A
4193500,6/27/79,1040,A
4193500,6/28/79,768,A
4193500,6/29/79,860,A
4193500,6/30/79,6250,A
4193500,7/1/79,9830,A
4193500,7/2/79,9200,A
4193500,7/3/79,8200,A
4193500,7/4/79,5200,A
4193500,7/5/79,3900,A
4193500,7/6/79,3000,A
4193500,7/7/79,2300,A
4193500,7/8/79,2000,A
4193500,7/9/79,3400,A
4193500,7/10/79,4500,A
4193500,7/11/79,5600,A
4193500,7/12/79,5000,A
4193500,7/13/79,4000,A
4193500,7/14/79,3000,A
4193500,7/15/79,3300,A
4193500,7/16/79,3000,A
4193500,7/17/79,2400,A
4193500,7/18/79,1900,A
4193500,7/19/79,1400,A
4193500,7/20/79,1100,A
4193500,7/21/79,900,A
4193500,7/22/79,720,A
4193500,7/23/79,600,A
4193500,7/24/79,520,A
4193500,7/25/79,560,A
4193500,7/26/79,733,A
4193500,7/27/79,1900,A
4193500,7/28/79,2380,A
4193500,7/29/79,1800,A
4193500,7/30/79,1370,A
4193500,7/31/79,1710,A
4193500,8/1/79,1800,A
4193500,8/2/79,5800,A
4193500,8/3/79,12900,A
4193500,8/4/79,10500,A
4193500,8/5/79,8240,A
4193500,8/6/79,5800,A
4193500,8/7/79,3990,A
4193500,8/8/79,3350,A
4193500,8/9/79,3550,A
4193500,8/10/79,4220,A
4193500,8/11/79,4580,A
4193500,8/12/79,5160,A
4193500,8/13/79,4030,A
4193500,8/14/79,2570,A
4193500,8/15/79,1660,A
4193500,8/16/79,1390,A
4193500,8/17/79,1080,A
4193500,8/18/79,2490,A
4193500,8/19/79,4610,A
4193500,8/20/79,3420,A
4193500,8/21/79,4220,A
4193500,8/22/79,7280,A
4193500,8/23/79,5800,A
4193500,8/24/79,5910,A
4193500,8/25/79,9700,A
4193500,8/26/79,6870,A
4193500,8/27/79,4610,A
4193500,8/28/79,2720,A
4193500,8/29/79,3420,A
4193500,8/30/79,4640,A
4193500,8/31/79,5260,A
4193500,9/1/79,5880,A
4193500,9/2/79,4280,A
4193500,9/3/79,3190,A
4193500,9/4/79,2660,A
4193500,9/5/79,2110,A
4193500,9/6/79,3000,A
4193500,9/7/79,2630,A
4193500,9/8/79,1950,A
4193500,9/9/79,1460,A
4193500,9/10/79,1130,A
4193500,9/11/79,879,A
4193500,9/12/79,860,A
4193500,9/13/79,733,A
4193500,9/14/79,978,A
4193500,9/15/79,1130,A
4193500,9/16/79,1460,A
4193500,9/17/79,2050,A
4193500,9/18/79,1950,A
4193500,9/19/79,1350,A
4193500,9/20/79,1130,A
4193500,9/21/79,999,A
4193500,9/22/79,822,A
4193500,9/23/79,768,A
4193500,9/24/79,682,A
4193500,9/25/79,586,A
4193500,9/26/79,498,A
4193500,9/27/79,394,A
4193500,9/28/79,382,A
4193500,9/29/79,419,A
4193500,9/30/79,394,A
4193500,10/1/79,393,A
4193500,10/2/79,393,A
4193500,10/3/79,453,A
4193500,10/4/79,429,A
4193500,10/5/79,741,A
4193500,10/6/79,574,A
4193500,10/7/79,618,A
4193500,10/8/79,347,A
4193500,10/9/79,466,A
4193500,10/10/79,505,A
4193500,10/11/79,404,A
4193500,10/12/79,519,A
4193500,10/13/79,546,A
4193500,10/14/79,393,A
4193500,10/15/79,404,A
4193500,10/16/79,393,A
4193500,10/17/79,441,A
4193500,10/18/79,416,A
4193500,10/19/79,519,A
4193500,10/20/79,532,A
4193500,10/21/79,505,A
4193500,10/22/79,416,A
4193500,10/23/79,633,A
4193500,10/24/79,314,A
4193500,10/25/79,273,A
4193500,10/26/79,633,A
4193500,10/27/79,532,A
4193500,10/28/79,574,A
4193500,10/29/79,358,A
4193500,10/30/79,347,A
4193500,10/31/79,429,A
4193500,11/1/79,546,A
4193500,11/2/79,574,A
4193500,11/3/79,532,A
4193500,11/4/79,633,A
4193500,11/5/79,618,A
4193500,11/6/79,663,A
4193500,11/7/79,709,A
4193500,11/8/79,648,A
4193500,11/9/79,574,A
4193500,11/10/79,825,A
4193500,11/11/79,896,A
4193500,11/12/79,1010,A
4193500,11/13/79,1230,A
4193500,11/14/79,3480,A
4193500,11/15/79,1760,A
4193500,11/16/79,600,A
4193500,11/17/79,620,A
4193500,11/18/79,580,A
4193500,11/19/79,560,A
4193500,11/20/79,560,A
4193500,11/21/79,492,A
4193500,11/22/79,603,A
4193500,11/23/79,914,A
4193500,11/24/79,6360,A
4193500,11/25/79,13600,A
4193500,11/26/79,20800,A
4193500,11/27/79,23000,A
4193500,11/28/79,24200,A
4193500,11/29/79,24900,A
4193500,11/30/79,19400,A
4193500,12/1/79,14200,A
4193500,12/2/79,10900,A
4193500,12/3/79,8420,A
4193500,12/4/79,6430,A
4193500,12/5/79,4970,A
4193500,12/6/79,4100,A
4193500,12/7/79,4100,A
4193500,12/8/79,3220,A
4193500,12/9/79,3270,A
4193500,12/10/79,2910,A
4193500,12/11/79,2670,A
4193500,12/12/79,2330,A
4193500,12/13/79,2280,A
4193500,12/14/79,2480,A
4193500,12/15/79,2230,A
4193500,12/16/79,2150,A
4193500,12/17/79,2230,A
4193500,12/18/79,2150,A
4193500,12/19/79,1570,A
4193500,12/20/79,1520,A
4193500,12/21/79,1360,A
4193500,12/22/79,2180,A
4193500,12/23/79,10200,A
4193500,12/24/79,24300,A
4193500,12/25/79,41000,A
4193500,12/26/79,41700,A
4193500,12/27/79,34900,A
4193500,12/28/79,25400,A
4193500,12/29/79,18700,A
4193500,12/30/79,14700,A
4193500,12/31/79,11400,A
4193500,1/1/80,8820,A
4193500,1/2/80,7420,A
4193500,1/3/80,5770,A
4193500,1/4/80,4590,A
4193500,1/5/80,3690,A
4193500,1/6/80,3330,A
4193500,1/7/80,3100,A
4193500,1/8/80,2000,A
4193500,1/9/80,1400,A
4193500,1/10/80,1200,A
4193500,1/11/80,2000,A
4193500,1/12/80,5000,A
4193500,1/13/80,7000,A
4193500,1/14/80,7950,A
4193500,1/15/80,6940,A
4193500,1/16/80,5330,A
4193500,1/17/80,4970,A
4193500,1/18/80,5740,A
4193500,1/19/80,5940,A
4193500,1/20/80,5840,A
4193500,1/21/80,5270,A
4193500,1/22/80,4590,A
4193500,1/23/80,3980,A
4193500,1/24/80,2400,A
4193500,1/25/80,2000,A
4193500,1/26/80,1900,A
4193500,1/27/80,1800,A
4193500,1/28/80,1700,A
4193500,1/29/80,1600,A
4193500,1/30/80,1400,A
4193500,1/31/80,1200,A
4193500,2/1/80,1200,A
4193500,2/2/80,1100,A
4193500,2/3/80,1000,A
4193500,2/4/80,920,A
4193500,2/5/80,860,A
4193500,2/6/80,820,A
4193500,2/7/80,780,A
4193500,2/8/80,780,A
4193500,2/9/80,780,A
4193500,2/10/80,780,A
4193500,2/11/80,740,A
4193500,2/12/80,700,A
4193500,2/13/80,700,A
4193500,2/14/80,700,A
4193500,2/15/80,700,A
4193500,2/16/80,700,A
4193500,2/17/80,700,A
4193500,2/18/80,740,A
4193500,2/19/80,1170,A
4193500,2/20/80,896,A
4193500,2/21/80,878,A
4193500,2/22/80,2510,A
4193500,2/23/80,10200,A
4193500,2/24/80,15300,A
4193500,2/25/80,14400,A
4193500,2/26/80,11900,A
4193500,2/27/80,8820,A
4193500,2/28/80,6790,A
4193500,2/29/80,6470,A
4193500,3/1/80,5000,A
4193500,3/2/80,3500,A
4193500,3/3/80,2900,A
4193500,3/4/80,2600,A
4193500,3/5/80,2600,A
4193500,3/6/80,3100,A
4193500,3/7/80,3500,A
4193500,3/8/80,6010,A
4193500,3/9/80,15000,A
4193500,3/10/80,24000,A
4193500,3/11/80,35000,A
4193500,3/12/80,21900,A
4193500,3/13/80,18700,A
4193500,3/14/80,13400,A
4193500,3/15/80,9670,A
4193500,3/16/80,8460,A
4193500,3/17/80,13100,A
4193500,3/18/80,29700,A
4193500,3/19/80,32200,A
